width,height,position.x,position.y,Cluster
0.03202846975088968,0.18584070796460178,0.5664739884393063,0.5268505079825835,0
0.03202846975088968,0.08849557522123894,0.5761078998073217,0.5428156748911466,0
0.03202846975088968,0.11504424778761062,0.5857418111753372,0.5384615384615385,0
0.03202846975088968,0.07964601769911504,0.5953757225433526,0.544267053701016,0
0.03202846975088968,0.07964601769911504,0.605009633911368,0.544267053701016,0
0.03202846975088968,0.1504424778761062,0.6146435452793835,0.532656023222061,0
0.03202846975088968,0.09734513274336283,0.6242774566473988,0.5413642960812772,0
0.03202846975088968,0.22123893805309736,0.6339113680154143,0.521044992743106,0
0.03202846975088968,0.15929203539823006,0.6435452793834296,0.5312046444121916,0
0.03202846975088968,0.09734513274336283,0.653179190751445,0.5413642960812772,0
0.03202846975088968,0.07079646017699115,0.6628131021194605,0.5457184325108854,0
0.03202846975088968,0.09734513274336283,0.7109826589595376,0.5413642960812772,0
0.03202846975088968,0.1238938053097345,0.7206165703275529,0.5370101596516691,0
0.03202846975088968,0.09734513274336283,0.7302504816955684,0.5413642960812772,0
0.03202846975088968,0.1504424778761062,0.7398843930635838,0.532656023222061,0
0.03202846975088968,0.22123893805309736,0.7495183044315992,0.521044992743106,0
0.03202846975088968,0.1238938053097345,0.7591522157996147,0.5370101596516691,0
0.03202846975088968,0.07964601769911504,0.76878612716763,0.544267053701016,0
0.03202846975088968,0.1504424778761062,0.7784200385356455,0.532656023222061,0
0.03202846975088968,0.09734513274336283,0.7880539499036608,0.5413642960812772,0
0.03202846975088968,0.1415929203539823,0.7976878612716762,0.5341074020319304,0
0.03202846975088968,0.09734513274336283,0.8073217726396917,0.5413642960812772,0
0.03202846975088968,0.1238938053097345,0.8169556840077071,0.5370101596516691,0
0.03202846975088968,0.15929203539823006,0.8265895953757225,0.5312046444121916,0
0.03202846975088968,0.11504424778761062,0.8362235067437379,0.5384615384615385,0
0.03202846975088968,0.08849557522123894,0.8458574181117533,0.5428156748911466,0
0.03202846975088968,0.09734513274336283,0.8554913294797688,0.5413642960812772,0
0.03202846975088968,0.11504424778761062,0.8651252408477842,0.5384615384615385,0
0.03202846975088968,0.1238938053097345,0.8747591522157996,0.5370101596516691,0
0.03202846975088968,0.09734513274336283,0.884393063583815,0.5413642960812772,0
0.03202846975088968,0.1238938053097345,0.8940269749518304,0.5370101596516691,0
0.03202846975088968,0.1415929203539823,0.9036608863198459,0.5341074020319304,0
0.03202846975088968,0.07964601769911504,0.9132947976878613,0.544267053701016,0
0.03202846975088968,0.11504424778761062,0.9229287090558767,0.5384615384615385,0
0.03202846975088968,0.07964601769911504,0.932562620423892,0.544267053701016,0
0.03202846975088968,0.08849557522123894,0.9421965317919074,0.5428156748911466,0
0.03202846975088968,0.10619469026548672,0.9518304431599229,0.5399129172714079,0
0.03202846975088968,0.1327433628318584,0.9614643545279383,0.5355587808417998,0
0.03202846975088968,0.15929203539823006,0.9710982658959537,0.5312046444121916,0
0.03202846975088968,0.18584070796460178,0.9807321772639691,0.5268505079825835,0
0.03202846975088968,0.24778761061946902,0.9903660886319846,0.5166908563134979,0
0.021352313167259787,0.11504424778761062,1.0,0.5384615384615385,0
0.06049822064056939,0.3805309734513274,0.0,0.5007256894049347,0
0.06049822064056939,0.2743362831858407,0.009633911368015391,0.5181422351233672,0
0.06049822064056939,0.3185840707964602,0.019267822736030837,0.5108853410740204,0
0.06049822064056939,0.2566371681415929,0.02890173410404623,0.521044992743106,0
0.06049822064056939,0.3185840707964602,0.03853564547206162,0.5108853410740204,0
0.06049822064056939,0.24778761061946902,0.048169556840077066,0.5224963715529753,0
0.06049822064056939,0.2654867256637168,0.05780346820809246,0.5195936139332366,0
0.06049822064056939,0.16814159292035397,0.0674373795761079,0.5355587808417998,0
0.06049822064056939,0.19469026548672563,0.0770712909441233,0.5312046444121916,0
0.06049822064056939,0.15929203539823006,0.08670520231213869,0.5370101596516691,0
0.06049822064056939,0.15929203539823006,0.09633911368015413,0.5370101596516691,0
0.06049822064056939,0.2300884955752212,0.10597302504816955,0.5253991291727141,0
0.06049822064056939,0.17699115044247787,0.11560693641618494,0.5341074020319304,0
0.06049822064056939,0.30088495575221236,0.12524084778420036,0.5137880986937591,0
0.06049822064056939,0.23893805309734512,0.13487475915221578,0.5239477503628447,0
0.06049822064056939,0.17699115044247787,0.1445086705202312,0.5341074020319304,0
0.06049822064056939,0.1504424778761062,0.15414258188824662,0.5384615384615385,0
0.06049822064056939,0.17699115044247787,0.20231213872832368,0.5341074020319304,0
0.06049822064056939,0.20353982300884954,0.2119460500963391,0.5297532656023223,0
0.06049822064056939,0.17699115044247787,0.2215799614643545,0.5341074020319304,0
0.06049822064056939,0.2300884955752212,0.23121387283236994,0.5253991291727141,0
0.06049822064056939,0.30088495575221236,0.24084778420038533,0.5137880986937591,0
0.06049822064056939,0.20353982300884954,0.2504816955684007,0.5297532656023223,0
0.06049822064056939,0.15929203539823006,0.26011560693641617,0.5370101596516691,0
0.06049822064056939,0.2300884955752212,0.2697495183044316,0.5253991291727141,0
0.06049822064056939,0.17699115044247787,0.279383429672447,0.5341074020319304,0
0.06049822064056939,0.22123893805309736,0.2890173410404624,0.5268505079825835,0
0.06049822064056939,0.17699115044247787,0.29865125240847784,0.5341074020319304,0
0.06049822064056939,0.20353982300884954,0.30828516377649323,0.5297532656023223,0
0.06049822064056939,0.23893805309734512,0.3179190751445087,0.5239477503628447,0
0.06049822064056939,0.19469026548672563,0.32755298651252407,0.5312046444121916,0
0.06049822064056939,0.16814159292035397,0.33718689788053946,0.5355587808417998,0
0.06049822064056939,0.17699115044247787,0.3468208092485549,0.5341074020319304,0
0.06049822064056939,0.19469026548672563,0.3564547206165703,0.5312046444121916,0
0.06049822064056939,0.20353982300884954,0.36608863198458574,0.5297532656023223,0
0.06049822064056939,0.17699115044247787,0.37572254335260113,0.5341074020319304,0
0.06049822064056939,0.20353982300884954,0.3853564547206165,0.5297532656023223,0
0.06049822064056939,0.22123893805309736,0.394990366088632,0.5268505079825835,0
0.06049822064056939,0.15929203539823006,0.40462427745664736,0.5370101596516691,0
0.06049822064056939,0.19469026548672563,0.4142581888246628,0.5312046444121916,0
0.06049822064056939,0.15929203539823006,0.4238921001926782,0.5370101596516691,0
0.06049822064056939,0.16814159292035397,0.4335260115606936,0.5355587808417998,0
0.06049822064056939,0.18584070796460178,0.44315992292870904,0.532656023222061,0
0.06049822064056939,0.21238938053097345,0.45279383429672443,0.5283018867924528,0
0.06049822064056939,0.23893805309734512,0.4624277456647399,0.5239477503628447,0
0.06049822064056939,0.2654867256637168,0.47206165703275527,0.5195936139332366,0
0.06049822064056939,0.327433628318584,0.48169556840077066,0.5094339622641509,0
0.0,0.10619469026548672,0.5163776493256262,0.5399129172714079,0
0.4483985765124555,0.11504424778761062,0.766859344894027,0.4702467343976778,0
1.0,0.7522123893805309,0.5163776493256262,0.30914368650217705,0
0.9145907473309608,0.061946902654867256,0.5163776493256262,0.35268505079825835,0
0.1494661921708185,0.3805309734513274,0.3853564547206165,0.30914368650217705,0
0.0498220640569395,0.1327433628318584,0.4123314065510597,0.32946298984034833,0
0.9359430604982206,0.16814159292035397,0.5048169556840076,0.3454281567489114,0
0.1779359430604982,0.10619469026548672,0.5183044315992292,0.3178519593613933,0
0.21708185053380782,0.07079646017699115,0.5163776493256262,0.38171262699564584,0
0.2384341637010676,0.07079646017699115,0.6936416184971098,0.38171262699564584,0
0.2277580071174377,0.07079646017699115,0.8805394990366089,0.38171262699564584,0
1.0,0.0,0.5163776493256262,0.27866473149492016,0
0.4199288256227758,0.061946902654867256,0.5163776493256262,0.239477503628447,0
0.26334519572953735,0.16814159292035397,0.5048169556840076,0.23222060957910012,0
0.33807829181494664,0.09734513274336283,0.5183044315992292,0.1799709724238026,0
0.28825622775800713,0.07964601769911504,0.5163776493256262,0.2104499274310595,0
0.4199288256227758,0.061946902654867256,0.7842003853564548,0.239477503628447,0
0.3736654804270463,0.16814159292035397,0.7726396917148362,0.23222060957910012,0
0.11387900355871886,0.09734513274336283,0.7842003853564548,0.1799709724238026,0
0.28825622775800713,0.07964601769911504,0.7842003853564548,0.2104499274310595,0
0.1494661921708185,0.3805309734513274,0.3853564547206165,0.11756168359941944,0
0.0498220640569395,0.11504424778761062,0.4123314065510597,0.1393323657474601,0
